gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,state,property_valuation,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,age
M,96,Affluent Customer,Yes,19.0,NSW,8.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,53.0
M,96,Affluent Customer,Yes,19.0,NSW,8.0,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,53.0
M,40,Affluent Customer,No,3.0,NSW,8.0,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,22.0
M,40,Affluent Customer,No,3.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,22.0
M,40,Affluent Customer,No,3.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,22.0
M,40,Affluent Customer,No,3.0,NSW,8.0,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,22.0
M,40,Affluent Customer,No,3.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,22.0
M,35,Affluent Customer,No,20.0,NSW,9.0,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,47.0
M,35,Affluent Customer,No,20.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,47.0
M,35,Affluent Customer,No,20.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,47.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,46.0
F,27,Mass Customer,Yes,14.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,46.0
M,97,Mass Customer,No,19.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,56.0
M,97,Mass Customer,No,19.0,NSW,10.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,56.0
M,97,Mass Customer,No,19.0,NSW,10.0,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,56.0
M,97,Mass Customer,No,19.0,NSW,10.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,56.0
F,19,High Net Worth,Yes,12.0,NSW,9.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,56.0
F,19,High Net Worth,Yes,12.0,NSW,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,56.0
F,19,High Net Worth,Yes,12.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,56.0
F,19,High Net Worth,Yes,12.0,NSW,9.0,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,56.0
F,19,High Net Worth,Yes,12.0,NSW,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,56.0
F,19,High Net Worth,Yes,12.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,56.0
F,23,Affluent Customer,No,5.0,NSW,10.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,44.0
F,23,Affluent Customer,No,5.0,NSW,10.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,44.0
M,1,Affluent Customer,No,17.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,58.0
M,1,Affluent Customer,No,17.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,58.0
M,1,Affluent Customer,No,17.0,NSW,9.0,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,58.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35.0
F,47,Affluent Customer,Yes,22.0,NSW,7.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,35.0
M,97,Mass Customer,No,8.0,NSW,5.0,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,46.0
M,97,Mass Customer,No,8.0,NSW,5.0,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,46.0
M,97,Mass Customer,No,8.0,NSW,5.0,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,46.0
M,97,Mass Customer,No,8.0,NSW,5.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,46.0
M,97,Mass Customer,No,8.0,NSW,5.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,46.0
F,57,Affluent Customer,No,18.0,NSW,4.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,48.0
F,57,Affluent Customer,No,18.0,NSW,4.0,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,48.0
F,57,Affluent Customer,No,18.0,NSW,4.0,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,48.0
F,57,Affluent Customer,No,18.0,NSW,4.0,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,48.0
F,57,Affluent Customer,No,18.0,NSW,4.0,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,48.0
F,57,Affluent Customer,No,18.0,NSW,4.0,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,48.0
M,51,Mass Customer,No,17.0,VIC,2.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,34.0
M,51,Mass Customer,No,17.0,VIC,2.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34.0
M,51,Mass Customer,No,17.0,VIC,2.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,34.0
M,51,Mass Customer,No,17.0,VIC,2.0,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,34.0
M,51,Mass Customer,No,17.0,VIC,2.0,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34.0
M,51,Mass Customer,No,17.0,VIC,2.0,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34.0
M,51,Mass Customer,No,17.0,VIC,2.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34.0
M,29,Mass Customer,No,4.0,NSW,1.0,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,25.0
M,29,Mass Customer,No,4.0,NSW,1.0,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,25.0
M,29,Mass Customer,No,4.0,NSW,1.0,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,25.0
M,29,Mass Customer,No,4.0,NSW,1.0,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,25.0
M,29,Mass Customer,No,4.0,NSW,1.0,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,25.0
M,29,Mass Customer,No,4.0,NSW,1.0,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,25.0
M,29,Mass Customer,No,4.0,NSW,1.0,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,25.0
M,40,Mass Customer,No,20.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33.0
F,38,High Net Worth,No,4.0,NSW,3.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,54.0
F,38,High Net Worth,No,4.0,NSW,3.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,54.0
F,38,High Net Worth,No,4.0,NSW,3.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,54.0
F,38,High Net Worth,No,4.0,NSW,3.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,54.0
F,38,High Net Worth,No,4.0,NSW,3.0,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,54.0
F,38,High Net Worth,No,4.0,NSW,3.0,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,54.0
F,23,Affluent Customer,No,6.0,NSW,2.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,57.0
F,23,Affluent Customer,No,6.0,NSW,2.0,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,57.0
F,23,Affluent Customer,No,6.0,NSW,2.0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,57.0
F,23,Affluent Customer,No,6.0,NSW,2.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,57.0
F,23,Affluent Customer,No,6.0,NSW,2.0,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,57.0
F,23,Affluent Customer,No,6.0,NSW,2.0,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,57.0
F,23,Affluent Customer,No,6.0,NSW,2.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,57.0
F,32,Mass Customer,Yes,16.0,NSW,9.0,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,44.0
F,32,Mass Customer,Yes,16.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,44.0
F,32,Mass Customer,Yes,16.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,44.0
F,32,Mass Customer,Yes,16.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,44.0
F,32,Mass Customer,Yes,16.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,44.0
F,32,Mass Customer,Yes,16.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,44.0
F,32,Mass Customer,Yes,16.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,44.0
M,99,Mass Customer,No,20.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,66.0
M,99,Mass Customer,No,20.0,NSW,8.0,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,66.0
M,99,Mass Customer,No,20.0,NSW,8.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,66.0
M,99,Mass Customer,No,20.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,66.0
M,99,Mass Customer,No,20.0,NSW,8.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,66.0
M,54,High Net Worth,No,13.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,44.0
M,54,High Net Worth,No,13.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,44.0
M,54,High Net Worth,No,13.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,44.0
M,54,High Net Worth,No,13.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,44.0
M,54,High Net Worth,No,13.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,44.0
M,4,Mass Customer,Yes,3.0,NSW,9.0,0.0,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,42.0
M,4,Mass Customer,Yes,3.0,NSW,9.0,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42.0
M,4,Mass Customer,Yes,3.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42.0
M,4,Mass Customer,Yes,3.0,NSW,9.0,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,42.0
M,4,Mass Customer,Yes,3.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42.0
F,2,Affluent Customer,No,8.0,NSW,7.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,29.0
F,2,Affluent Customer,No,8.0,NSW,7.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,29.0
F,2,Affluent Customer,No,8.0,NSW,7.0,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,29.0
F,2,Affluent Customer,No,8.0,NSW,7.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,29.0
F,2,Affluent Customer,No,8.0,NSW,7.0,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,29.0
M,97,Mass Customer,Yes,6.0,NSW,4.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,57.0
M,97,Mass Customer,Yes,6.0,NSW,4.0,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,57.0
M,97,Mass Customer,Yes,6.0,NSW,4.0,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,57.0
M,97,Mass Customer,Yes,6.0,NSW,4.0,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,57.0
F,99,Affluent Customer,Yes,12.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,43.0
F,99,Affluent Customer,Yes,12.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,43.0
F,99,Affluent Customer,Yes,12.0,NSW,8.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,43.0
F,99,Affluent Customer,Yes,12.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,43.0
F,99,Affluent Customer,Yes,12.0,NSW,8.0,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,43.0
F,99,Affluent Customer,Yes,12.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,43.0
F,99,Affluent Customer,Yes,12.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,43.0
M,40,Affluent Customer,No,11.0,NSW,6.0,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,65.0
M,40,Affluent Customer,No,11.0,NSW,6.0,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,65.0
M,40,Affluent Customer,No,11.0,NSW,6.0,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,65.0
M,89,Mass Customer,No,4.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,23.0
M,89,Mass Customer,No,4.0,NSW,8.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,23.0
M,89,Mass Customer,No,4.0,NSW,8.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,23.0
M,89,Mass Customer,No,4.0,NSW,8.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,23.0
M,92,High Net Worth,Yes,13.0,NSW,9.0,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,48.0
M,92,High Net Worth,Yes,13.0,NSW,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,48.0
M,92,High Net Worth,Yes,13.0,NSW,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,48.0
M,92,High Net Worth,Yes,13.0,NSW,9.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,48.0
M,92,High Net Worth,Yes,13.0,NSW,9.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,48.0
M,92,High Net Worth,Yes,13.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,48.0
M,92,High Net Worth,Yes,13.0,NSW,9.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,48.0
M,92,High Net Worth,Yes,13.0,NSW,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,48.0
M,71,Mass Customer,Yes,9.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,64.0
M,71,Mass Customer,Yes,9.0,NSW,9.0,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,64.0
M,71,Mass Customer,Yes,9.0,NSW,9.0,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,64.0
M,71,Mass Customer,Yes,9.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,64.0
M,71,Mass Customer,Yes,9.0,NSW,9.0,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,64.0
M,71,Mass Customer,Yes,9.0,NSW,9.0,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,64.0
M,71,Mass Customer,Yes,9.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,64.0
M,16,Mass Customer,Yes,1.0,QLD,6.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,26.0
M,16,Mass Customer,Yes,1.0,QLD,6.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,26.0
M,16,Mass Customer,Yes,1.0,QLD,6.0,0.0,Approved,Solex,Standard,medium,medium,1734.3,388.92,26.0
M,16,Mass Customer,Yes,1.0,QLD,6.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,26.0
M,16,Mass Customer,Yes,1.0,QLD,6.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,26.0
M,16,Mass Customer,Yes,1.0,QLD,6.0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,26.0
M,53,High Net Worth,Yes,18.0,NSW,9.0,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,56.0
M,53,High Net Worth,Yes,18.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,56.0
M,53,High Net Worth,Yes,18.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,56.0
M,53,High Net Worth,Yes,18.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,56.0
M,53,High Net Worth,Yes,18.0,NSW,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,56.0
M,20,Affluent Customer,Yes,10.0,NSW,9.0,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37.0
M,20,Affluent Customer,Yes,10.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37.0
M,20,Affluent Customer,Yes,10.0,NSW,9.0,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37.0
M,20,Affluent Customer,Yes,10.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37.0
M,20,Affluent Customer,Yes,10.0,NSW,9.0,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,37.0
M,20,Affluent Customer,Yes,10.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,37.0
M,20,Affluent Customer,Yes,10.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,37.0
F,53,Mass Customer,Yes,5.0,NSW,5.0,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,50.0
F,53,Mass Customer,Yes,5.0,NSW,5.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,50.0
F,53,Mass Customer,Yes,5.0,NSW,5.0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,50.0
F,53,Mass Customer,Yes,5.0,NSW,5.0,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,50.0
F,62,High Net Worth,Yes,2.0,NSW,8.0,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,23.0
F,62,High Net Worth,Yes,2.0,NSW,8.0,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,23.0
F,62,High Net Worth,Yes,2.0,NSW,8.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,23.0
F,1,Mass Customer,Yes,6.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,46.0
F,1,Mass Customer,Yes,6.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,46.0
F,1,Mass Customer,Yes,6.0,NSW,8.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,46.0
F,1,Mass Customer,Yes,6.0,NSW,8.0,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,46.0
F,1,Mass Customer,Yes,6.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,46.0
F,1,Mass Customer,Yes,6.0,NSW,8.0,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,46.0
F,1,Mass Customer,Yes,6.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,46.0
F,37,Mass Customer,No,22.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,43.0
F,37,Mass Customer,No,22.0,NSW,9.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,43.0
F,37,Mass Customer,No,22.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,43.0
F,37,Mass Customer,No,22.0,NSW,9.0,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,43.0
F,37,Mass Customer,No,22.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,43.0
F,37,Mass Customer,No,22.0,NSW,9.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,43.0
F,37,Mass Customer,No,22.0,NSW,9.0,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,43.0
M,77,Affluent Customer,Yes,14.0,NSW,10.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,64.0
M,77,Affluent Customer,Yes,14.0,NSW,10.0,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,64.0
M,77,Affluent Customer,Yes,14.0,NSW,10.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,64.0
M,77,Affluent Customer,Yes,14.0,NSW,10.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,64.0
M,77,Affluent Customer,Yes,14.0,NSW,10.0,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,64.0
M,77,Affluent Customer,Yes,14.0,NSW,10.0,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,64.0
M,62,High Net Worth,Yes,8.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,26.0
M,62,High Net Worth,Yes,8.0,NSW,8.0,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,26.0
M,62,High Net Worth,Yes,8.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,26.0
M,62,High Net Worth,Yes,8.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,26.0
M,62,High Net Worth,Yes,8.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,26.0
M,62,High Net Worth,Yes,8.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,26.0
M,62,High Net Worth,Yes,8.0,NSW,8.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,26.0
M,62,High Net Worth,Yes,8.0,NSW,8.0,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,26.0
F,88,Mass Customer,No,15.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,43.0
F,88,Mass Customer,No,15.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,43.0
F,88,Mass Customer,No,15.0,NSW,9.0,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,43.0
F,88,Mass Customer,No,15.0,NSW,9.0,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,43.0
F,88,Mass Customer,No,15.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,43.0
F,3,Mass Customer,No,17.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,57.0
F,3,Mass Customer,No,17.0,NSW,9.0,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,57.0
F,3,Mass Customer,No,17.0,NSW,9.0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,57.0
F,3,Mass Customer,No,17.0,NSW,9.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,57.0
F,3,Mass Customer,No,17.0,NSW,9.0,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,57.0
F,3,Mass Customer,No,17.0,NSW,9.0,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,57.0
F,3,Mass Customer,No,17.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,57.0
M,49,Mass Customer,Yes,20.0,NSW,5.0,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,61.0
M,49,Mass Customer,Yes,20.0,NSW,5.0,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,61.0
M,49,Mass Customer,Yes,20.0,NSW,5.0,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,61.0
M,49,Mass Customer,Yes,20.0,NSW,5.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,61.0
M,49,Mass Customer,Yes,20.0,NSW,5.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,61.0
M,49,Mass Customer,Yes,20.0,NSW,5.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,61.0
M,49,Mass Customer,Yes,20.0,NSW,5.0,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,61.0
M,49,Mass Customer,Yes,20.0,NSW,5.0,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,61.0
