past_3_years_bike_related_purchases,owns_car,tenure,property_valuation,online_order,order_status,list_price,standard_cost,age,F,M,Affluent Customer,High Net Worth,Mass Customer,NSW,QLD,VIC,Giant Bicycles,Norco Bicycles,OHM Cycles,Solex,Trek Bicycles,WeareA2B,Mountain,Road,Standard,Touring,high,low,medium,large,medium,small
75,1,19.0,4.0,0.0,1,1807.45,778.69,66.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
75,1,19.0,4.0,0.0,1,642.31,513.85,66.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
75,1,19.0,4.0,0.0,1,2091.47,388.92,66.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
75,1,19.0,4.0,0.0,1,2083.94,675.03,66.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
75,1,19.0,4.0,0.0,1,1458.17,874.9,66.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
75,1,19.0,4.0,1.0,1,1577.53,826.51,66.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
75,1,19.0,4.0,0.0,1,752.64,205.36,66.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
97,0,10.0,8.0,0.0,1,795.34,101.58,43.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
97,0,10.0,8.0,1.0,1,1469.44,596.55,43.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
97,0,10.0,8.0,0.0,1,1842.92,1105.75,43.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
97,0,10.0,8.0,0.0,1,360.4,270.3,43.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
97,0,10.0,8.0,1.0,1,1458.17,874.9,43.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
90,0,19.0,9.0,1.0,1,792.9,594.68,55.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
90,0,19.0,9.0,0.0,1,1240.31,795.1,55.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
83,1,6.0,10.0,1.0,1,1635.3,993.66,50.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
83,1,6.0,10.0,0.0,1,752.64,205.36,50.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
83,1,6.0,10.0,0.0,1,1466.68,363.25,50.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
83,1,6.0,10.0,0.0,1,363.01,290.41,50.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
83,1,6.0,10.0,1.0,1,1555.58,818.01,50.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
83,1,6.0,10.0,1.0,1,1289.85,74.51,50.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
83,1,6.0,10.0,0.0,1,1469.44,596.55,50.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
83,1,6.0,10.0,1.0,1,478.16,298.72,50.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
83,1,6.0,10.0,1.0,1,642.7,211.37,50.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
83,1,6.0,10.0,0.0,1,1812.75,582.48,50.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
18,1,2.0,7.0,1.0,1,1073.07,933.84,29.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
18,1,2.0,7.0,1.0,1,1873.97,863.95,29.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10,0,22.0,8.0,0.0,1,360.4,270.3,47.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10,0,22.0,8.0,1.0,1,752.64,205.36,47.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
10,0,22.0,8.0,0.0,1,499.53,388.72,47.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
10,0,22.0,8.0,1.0,1,416.98,312.74,47.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
10,0,22.0,8.0,0.0,1,774.53,464.72,47.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
44,0,16.0,8.0,1.0,1,1362.99,57.74,43.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
44,0,16.0,8.0,1.0,1,230.91,173.18,43.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
44,0,16.0,8.0,0.0,1,358.39,215.03,43.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
29,1,2.0,1.0,0.0,1,183.86,137.9,24.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
29,1,2.0,1.0,0.0,1,1769.64,108.76,24.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
29,1,2.0,1.0,0.0,1,1977.36,1759.85,24.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
29,1,2.0,1.0,0.0,1,1992.93,762.63,24.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
29,1,2.0,1.0,0.0,1,1661.92,1479.11,24.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
29,1,2.0,1.0,1.0,1,100.35,75.26,24.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18,1,6.0,8.0,0.0,1,12.01,7.21,41.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
18,1,6.0,8.0,1.0,1,1065.03,230.09,41.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
18,1,6.0,8.0,1.0,1,1151.96,649.49,41.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18,1,6.0,8.0,0.0,1,290.62,215.14,41.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
18,1,6.0,8.0,0.0,1,688.63,612.88,41.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18,1,6.0,8.0,0.0,1,1216.14,1082.36,41.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20,1,10.0,8.0,1.0,1,2091.47,388.92,44.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
20,1,10.0,8.0,0.0,1,2091.47,388.92,44.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
20,1,10.0,8.0,1.0,1,1555.58,818.01,44.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
20,1,10.0,8.0,0.0,1,1057.51,154.4,44.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
20,1,10.0,8.0,1.0,1,1240.31,795.1,44.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
20,1,10.0,8.0,0.0,1,1992.93,762.63,44.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20,1,10.0,8.0,0.0,1,688.63,612.88,44.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
20,1,10.0,8.0,0.0,1,2091.47,388.92,44.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
82,0,14.0,5.0,1.0,1,1289.85,74.51,42.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
82,0,14.0,5.0,0.0,1,499.53,388.72,42.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
44,0,16.0,9.0,1.0,1,1555.58,818.01,60.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
44,0,16.0,9.0,1.0,1,1311.44,1167.18,60.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
44,0,16.0,9.0,0.0,1,752.64,205.36,60.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44,0,16.0,9.0,1.0,1,1992.93,762.63,60.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44,0,16.0,9.0,1.0,1,1228.07,400.91,60.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44,0,16.0,9.0,1.0,1,1240.31,795.1,60.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
44,0,16.0,9.0,1.0,1,1228.07,400.91,60.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44,0,16.0,9.0,1.0,1,742.54,667.4,60.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
13,0,7.0,6.0,0.0,1,1777.8,820.78,43.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
13,0,7.0,6.0,0.0,1,2091.47,388.92,43.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
46,0,14.0,5.0,0.0,1,1179.0,707.4,47.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
46,0,14.0,5.0,1.0,1,227.88,136.73,47.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
46,0,14.0,5.0,1.0,1,533.51,400.13,47.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
46,0,14.0,5.0,0.0,1,795.34,101.58,47.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
46,0,14.0,5.0,0.0,1,1769.64,108.76,47.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
46,0,14.0,5.0,0.0,1,2083.94,675.03,47.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
46,0,14.0,5.0,1.0,1,1636.9,44.71,47.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
63,0,16.0,1.0,1.0,1,912.52,141.4,37.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
63,0,16.0,1.0,1.0,1,1635.3,993.66,37.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
63,0,16.0,1.0,0.0,1,1151.96,649.49,37.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
11,0,1.0,2.0,0.0,1,1172.78,1043.77,25.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
11,0,1.0,2.0,0.0,1,795.34,101.58,25.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
11,0,1.0,2.0,1.0,1,1024.66,614.8,25.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
11,0,1.0,2.0,0.0,1,1231.15,161.6,25.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
11,0,1.0,2.0,1.0,1,980.37,234.43,25.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
43,1,3.0,7.0,1.0,1,1538.99,829.65,36.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
43,1,3.0,7.0,1.0,1,575.27,431.45,36.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
16,1,14.0,4.0,1.0,1,1577.53,826.51,57.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
16,1,14.0,4.0,1.0,1,1894.19,598.76,57.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
16,1,14.0,4.0,0.0,1,1151.96,649.49,57.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
20,0,12.0,11.0,0.0,1,1386.84,1234.29,51.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
20,0,12.0,11.0,0.0,1,590.26,525.33,51.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20,0,12.0,11.0,0.0,1,1289.85,74.51,51.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
20,0,12.0,11.0,0.0,1,416.98,312.74,51.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
36,0,7.0,11.0,0.0,1,1775.81,1580.47,50.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
36,0,7.0,11.0,1.0,1,1415.01,1259.36,50.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
36,0,7.0,11.0,0.0,1,1977.36,1759.85,50.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
36,0,7.0,11.0,1.0,1,1577.53,826.51,50.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
65,1,5.0,8.0,0.0,1,363.01,290.41,41.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
65,1,5.0,8.0,0.0,1,1635.3,993.66,41.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
65,1,5.0,8.0,0.0,1,945.04,507.58,41.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
65,1,5.0,8.0,1.0,1,1894.19,598.76,41.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
65,1,5.0,8.0,0.0,1,1228.07,400.91,41.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
78,0,6.0,9.0,1.0,1,1894.19,598.76,52.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
78,0,6.0,9.0,0.0,1,1812.75,582.48,52.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
78,0,6.0,9.0,0.0,1,1555.58,818.01,52.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
78,0,6.0,9.0,0.0,1,202.62,151.96,52.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
78,0,6.0,9.0,1.0,1,533.51,400.13,52.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
78,0,6.0,9.0,1.0,1,360.4,270.3,52.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
78,0,6.0,9.0,1.0,1,290.62,215.14,52.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
78,0,6.0,9.0,0.0,1,1151.96,649.49,52.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
55,1,10.0,4.0,1.0,1,1636.9,44.71,29.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
55,1,10.0,4.0,1.0,1,1793.43,248.82,29.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
55,1,10.0,4.0,1.0,1,1065.03,230.09,29.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
55,1,10.0,4.0,0.0,1,742.54,667.4,29.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
9,1,12.0,10.0,0.0,1,1073.07,933.84,59.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
9,1,12.0,10.0,0.0,1,2091.47,388.92,59.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
9,1,12.0,10.0,0.0,1,175.89,131.92,59.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9,1,12.0,10.0,1.0,1,1793.43,248.82,59.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
9,1,12.0,10.0,0.0,1,1777.8,820.78,59.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
9,1,12.0,10.0,0.0,1,569.56,528.43,59.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
37,1,3.0,6.0,1.0,1,230.91,173.18,26.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
37,1,3.0,6.0,1.0,1,688.63,612.88,26.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37,1,3.0,6.0,1.0,1,60.34,45.26,26.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
37,1,3.0,6.0,1.0,1,533.51,400.13,26.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
37,1,3.0,6.0,1.0,1,543.39,407.54,26.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
37,1,3.0,6.0,1.0,1,1635.3,993.66,26.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
37,1,3.0,6.0,0.0,1,1762.96,950.52,26.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
29,0,14.0,4.0,1.0,1,1280.28,829.51,49.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
29,0,14.0,4.0,1.0,1,1024.66,614.8,49.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
29,0,14.0,4.0,1.0,1,1216.14,1082.36,49.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29,0,14.0,4.0,1.0,1,1466.68,363.25,49.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
29,0,14.0,4.0,0.0,1,795.34,101.58,49.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
29,0,14.0,4.0,0.0,1,12.01,7.21,49.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
29,0,14.0,4.0,0.0,1,1274.93,764.96,49.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
29,0,14.0,4.0,1.0,1,1163.89,589.27,49.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
29,0,14.0,4.0,1.0,1,1240.31,795.1,49.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
97,1,3.0,10.0,0.0,1,1148.64,689.18,39.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
97,1,3.0,10.0,0.0,1,774.53,464.72,39.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
97,1,3.0,10.0,0.0,1,360.4,270.3,39.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
97,1,3.0,10.0,0.0,1,586.45,521.94,39.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
97,1,3.0,10.0,1.0,1,1483.2,99.59,39.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
13,0,19.0,10.0,1.0,1,1274.93,764.96,60.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
13,0,19.0,10.0,0.0,1,1386.84,1234.29,60.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
13,0,19.0,10.0,1.0,1,60.34,45.26,60.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
13,0,19.0,10.0,0.0,1,1842.92,1105.75,60.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
13,0,19.0,10.0,0.0,1,1198.46,381.1,60.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
13,0,19.0,10.0,1.0,1,2083.94,675.03,60.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
13,0,19.0,10.0,0.0,1,1148.64,689.18,60.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
13,0,19.0,10.0,0.0,1,575.27,431.45,60.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
57,0,10.0,9.0,0.0,1,1057.51,154.4,52.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
57,0,10.0,9.0,1.0,1,1228.07,400.91,52.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
57,0,10.0,9.0,0.0,1,1703.52,1516.13,52.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
57,0,10.0,9.0,1.0,1,1894.19,598.76,52.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
57,0,10.0,9.0,0.0,1,230.91,173.18,52.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
57,0,10.0,9.0,1.0,1,742.54,667.4,52.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
57,0,10.0,9.0,1.0,1,1636.9,44.71,52.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
34,1,5.0,11.0,1.0,1,71.16,56.93,26.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
34,1,5.0,11.0,1.0,1,183.86,137.9,26.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
34,1,5.0,11.0,1.0,1,71.49,53.62,26.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
34,1,5.0,11.0,1.0,1,1777.8,820.78,26.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
34,1,5.0,11.0,1.0,1,71.16,56.93,26.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
34,1,5.0,11.0,0.0,1,958.74,748.9,26.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
34,1,5.0,11.0,1.0,1,1386.84,1234.29,26.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
39,1,1.0,12.0,0.0,1,752.64,205.36,27.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
39,1,1.0,12.0,0.0,1,1198.46,381.1,27.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
39,1,1.0,12.0,1.0,1,1577.53,826.51,27.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
39,1,1.0,12.0,1.0,1,575.27,431.45,27.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
39,1,1.0,12.0,1.0,1,1151.96,649.49,27.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
39,1,1.0,12.0,1.0,1,1636.9,44.71,27.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
39,1,1.0,12.0,1.0,1,533.51,400.13,27.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
21,1,17.0,9.0,0.0,1,533.51,400.13,44.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
21,1,17.0,9.0,1.0,1,1061.56,733.58,44.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
21,1,17.0,9.0,1.0,1,1807.45,778.69,44.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
21,1,17.0,9.0,1.0,1,958.74,748.9,44.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
21,1,17.0,9.0,1.0,1,360.4,270.3,44.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
21,1,17.0,9.0,0.0,1,1807.45,778.69,44.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
21,1,17.0,9.0,0.0,1,1403.5,954.82,44.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
22,0,8.0,10.0,0.0,1,1403.5,954.82,40.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
